emb_col1_1,emb_col1_2,emb_col1_3,emb_col1_4,emb_col1_5,emb_col1_6,emb_col1_7,emb_col1_8,emb_col1_9,emb_col1_10,emb_col2_1,emb_col2_2,emb_col2_3,emb_col2_4,emb_col2_5,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15753424.66,19890410.96,2904109.589,55178082.19,0,0,0,0,0.01369863,10806.9863,54197.0411,679.1643836,29.60273973,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,5863013.699,7397260.274,1041095.89,20520547.95,0,0,0,0,0.01369863,288.0136986,4665.30137,679.1643836,29.56164384,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10906250.0,19593750.0,6781250.0,50781250.0,0,0,0,0,0.921875,183452.3281,676510.625,116814.8594,10521.04688,250000.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,24876712.33,31342465.75,4520547.945,86712328.77,0,0,0,0,0.01369863,26613.31507,42786.82192,679.1643836,29.61643836,0.0,0.824474474
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,2465753.425,3095890.411,465753.4247,8684931.507,0,0,0,0,0.01369863,662.4109589,4897.260274,679.1643836,29.56164384,0.0,0.824474474
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,14437500.0,22843750.0,7031250.0,64187500.0,0,0,0,0,0.921875,621795.9063,1487319.438,109278.5313,9842.640625,312500.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4684931.507,5890410.959,849315.0685,16356164.38,0,0,0,0,0.01369863,2283.315068,8308.054795,679.1643836,29.60273973,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,18000000.0,28000000.0,9156250.0,80156250.0,0,0,0,0,0.78125,2181473.375,4500447.766,105510.3125,9503.46875,625000.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,8849315.068,11260273.97,1589041.096,31123287.67,0,0,0,0,0.01369863,4178.30137,35650.0274,679.0684932,29.60273973,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4794520.548,6082191.781,821917.8082,16739726.03,0,0,0,0,0.01369863,489.1780822,4771.465753,679.1643836,29.56164384,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13593750.0,23093750.0,7343750.0,60718750.0,0,0,0,0,0.9375,150473.0781,714317.7031,113046.7031,10181.82813,62500.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4547945.205,5698630.137,794520.5479,15835616.44,0,0,0,0,0.01369863,22990.43836,73757.54795,679.1643836,29.63013699,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7150684.932,8958904.11,1287671.233,24958904.11,0,0,0,0,0.01369863,749.6164384,4950.493151,679.1643836,29.5890411,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11375000.0,18281250.0,6437500.0,51000000.0,0,0,0,0,0.96875,681149.3125,1279273.797,120583.0938,10860.28125,375000.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12273972.6,15479452.05,2246575.342,42876712.33,0,0,0,0,0.01369863,6620.150685,10132.08219,679.1643836,29.5890411,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16468750.0,27031250.0,10000000.0,75687500.0,0,0,0,0,0.921875,1836345.469,3619697.328,113043.0156,10181.85938,468750.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,19095890.41,24164383.56,3479452.055,66767123.29,0,0,0,0,0.01369863,10961.63014,22123.34247,679.1643836,29.60273973,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,0.0,27397.26027,27397.26027,82191.78082,0,0,0,0,0.01369863,384.4246575,4221.575342,679.1643836,29.56164384,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7250000.0,13875000.0,6093750.0,36343750.0,0,0,0,0,0.5625,206925.4063,777084.9375,113046.6875,10181.82813,156250.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,21890410.96,27698630.14,3945205.479,76575342.47,0,0,0,0,0.01369863,31132.05479,103933.5205,679.1643836,29.61643836,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7013698.63,8821917.808,1232876.712,24383561.64,0,0,0,0,0.01369863,648.3150685,8369.041096,679.1643836,29.60273973,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15281250.0,23187500.0,7750000.0,67750000.0,0,0,0,0,0.78125,738138.3281,1290045.0,116814.9375,10521.04688,343750.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12821917.81,16164383.56,2410958.904,44904109.59,0,0,0,0,0.01369863,4860.260274,6253.452055,679.1643836,29.61643836,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15093750.0,25562500.0,8562500.0,69687500.0,0,0,0,0,0.8125,2042580.969,3876398.969,116814.875,10521.09375,250000.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16931506.85,21424657.53,3013698.63,59150684.93,0,0,0,0,0.01369863,4370.164384,36281.91781,679.1643836,29.60273973,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4986301.37,6273972.603,931506.8493,17479452.05,0,0,0,0,0.01369863,159.2876712,3932.410959,678.8767123,29.54794521,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16468750.0,25343750.0,7500000.0,68312500.0,0,0,0,0,0.75,163249.8281,842225.7969,120583.0938,10860.28125,625000.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10849315.07,13698630.14,1972602.74,37890410.96,0,0,0,0,0.01369863,26539.20548,76891.23288,679.1643836,29.63013699,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9013698.63,11369863.01,1561643.836,31589041.1,0,0,0,0,0.01369863,1143.150685,4771.630137,679.1643836,29.57534247,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,21687500.0,33531250.0,9781250.0,91312500.0,0,0,0,0,1.0,697471.1406,1166184.516,113046.7656,10181.85938,343750.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11150684.93,14191780.82,1972602.74,39178082.19,0,0,0,0,0.0,2883.547945,11594.05479,679.1643836,29.57534247,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,19031250.0,31000000.0,10687500.0,83812500.0,0,0,0,0,0.0,1853175.734,3184478.391,113090.2031,10181.73438,531250.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16109589.04,20547945.21,2904109.589,56547945.21,0,0,0,0,0.0,9063.657534,22215.50685,679.1643836,29.52054795,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,1479452.055,1863013.699,273972.6027,5205479.452,0,0,0,0,0.0,333.1506849,3560.287671,679.1643836,29.54794521,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15093750.0,25062500.0,8312500.0,67687500.0,0,0,0,0,0.0,171526.7813,526026.2188,116814.8594,10521.04688,312500.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,25013698.63,31561643.84,4465753.425,87369863.01,0,0,0,0,0.0,49155.35616,43251.06849,679.1643836,29.61643836,0.0,0.5491
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,2739726.027,3561643.836,493150.6849,9671232.877,0,0,0,0,0.0,621.4383562,5251.739726,679.1643836,29.54794521,27397.26027,0.824474474
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,12375000.0,23531250.0,9031250.0,61687500.0,0,0,0,0,0.0,599704.4063,2024956.781,113046.7031,10181.84375,437500.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9972602.74,12493150.68,1835616.438,34602739.73,0,0,0,0,0.0,1429.205479,10133.76712,679.1643836,29.60273973,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,19593750.0,31062500.0,10593750.0,86562500.0,0,0,0,0,0.0,1629173.688,3015610.688,116859.9219,10521.09375,593750.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,27342465.75,34438356.16,4739726.027,95260273.97,0,0,0,0,0.0,4967.09589,21718.46575,679.1643836,29.5890411,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,3013698.63,3753424.658,520547.9452,10356164.38,0,0,0,0,0.0,257.6027397,4314.342466,679.1643836,29.56164384,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11968750.0,20687500.0,8281250.0,56406250.0,0,0,0,0,0.0,172612.7969,613337.2188,116859.9844,10521.04688,437500.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,9671232.877,12273972.6,1780821.918,34054794.52,0,0,0,0,0.0,46909.52055,77810.58904,679.1643836,29.63013699,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,3424657.534,4246575.342,602739.726,11808219.18,0,0,0,0,0.0,425.8219178,4492.383562,679.1643836,29.57534247,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15343750.0,25281250.0,8750000.0,68812500.0,0,0,0,0,0.0,540640.6875,1331501.078,113090.3281,10181.84375,593750.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7863013.699,9945205.479,1424657.534,27589041.1,0,0,0,0,0.0,1676.465753,19563.43836,679.1643836,29.5890411,27397.26027,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,18968750.0,31062500.0,9937500.0,86093750.0,0,0,0,0,0.0,1947156.016,3210215.344,116814.8594,10521.07813,437500.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12410958.9,15671232.88,2164383.562,43452054.79,0,0,0,0,0.0,5576.547945,18014.58904,679.1643836,29.60273973,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,3013698.63,3808219.178,547945.2055,10520547.95,0,0,0,0,0.0,308.0,5166.547945,679.1643836,29.56164384,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,17218750.0,28218750.0,9593750.0,75781250.0,0,0,0,0,0.0,171394.4844,529088.9219,116814.9375,10521.0625,562500.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15041095.89,18849315.07,2684931.507,52246575.34,0,0,0,0,0.0,22793.13699,45568.49315,679.1643836,29.63013699,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,6219178.082,7863013.699,1205479.452,21863013.7,0,0,0,0,0.0,486.2465753,3704.342466,679.1643836,29.56164384,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12781250.0,21937500.0,7875000.0,60062500.0,0,0,0,0,0.0,570746.7031,1588317.203,116814.8594,10521.04688,562500.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11424657.53,14493150.68,2109589.041,40000000.0,0,0,0,0,0.0,2299.068493,7553.726027,679.1643836,29.60273973,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16718750.0,26656250.0,9406250.0,74218750.0,0,0,0,0,0.0,1749332.578,3271778.969,116814.8594,10521.09375,625000.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,6493150.685,8191780.822,1232876.712,22630136.99,0,0,0,0,0.0,7427.561644,13025.46575,679.1643836,29.5890411,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,1534246.575,1890410.959,301369.863,5369863.014,0,0,0,0,0.0,185.0958904,4024.465753,679.1643836,29.57534247,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11718750.0,19812500.0,7000000.0,52593750.0,0,0,0,0,0.0,197480.5781,796010.6406,113046.7031,10181.82813,625000.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,21287671.23,26986301.37,3753424.658,74328767.12,0,0,0,0,0.0,17208.80822,51453.21918,679.1643836,29.5890411,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12739726.03,16136986.3,2301369.863,44493150.68,0,0,0,0,0.0,643.2465753,4143.849315,679.1643836,29.57534247,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13531250.0,23093750.0,7968750.0,61687500.0,0,0,0,0,0.0,487675.4219,1475685.609,116814.9375,10521.0625,718750.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,1479452.055,1835616.438,273972.6027,5150684.932,0,0,0,0,0.0,1631.164384,9642.465753,679.1643836,29.5890411,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,18093750.0,30625000.0,9968750.0,84062500.0,0,0,0,0,0.0,2010871.719,3323446.891,116814.8594,10521.09375,625000.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,14191780.82,18000000.0,2520547.945,49671232.88,0,0,0,0,0.0,12057.24658,18944.65753,679.1643836,29.57534247,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4246575.342,5452054.795,767123.2877,15095890.41,0,0,0,0,0.0,227.8219178,3424.890411,679.1643836,29.54794521,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,16125000.0,25843750.0,8125000.0,70125000.0,0,0,0,0,0.0,165709.9375,628991.9688,116814.8594,10521.04688,593750.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,47123287.67,59287671.23,8520547.945,164027397.3,0,0,0,0,0.0,23632.17808,37701.93151,679.1643836,29.61643836,27397.26027,0.824474474
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,0.0,27397.26027,27397.26027,109589.0411,0,0,0,0,0.0,470.1506849,9683.068493,679.1643836,29.56164384,27397.26027,0.824474474
1.35009,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.0088869855,0.0,1.2028078,0.28428343,0.7387715,0.0054341126,1,15250000.0,24062500.0,7531250.0,64750000.0,0,0,0,0,0.0,536642.0625,1376264.859,113046.6875,10181.84375,656250.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,7616438.356,9561643.836,1369863.014,26410958.9,0,0,0,0,0.0,1401.315068,8593.643836,679.1643836,29.61643836,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,17375000.0,28375000.0,9343750.0,78031250.0,0,0,0,0,0.0,1785707.375,3189314.969,109278.5469,9842.6875,593750.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13315068.49,16821917.81,2493150.685,46410958.9,0,0,0,0,0.0,12269.65753,21795.23288,679.1643836,29.5890411,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,1589041.096,2027397.26,273972.6027,5506849.315,0,0,0,0,0.0,389.630137,4207.041096,679.1643836,29.56164384,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13781250.0,23375000.0,7875000.0,62062500.0,0,0,0,0,0.0,193269.5156,652790.9688,116814.9219,10521.04688,312500.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,36246575.34,45698630.14,6465753.425,126520547.9,0,0,0,0,0.0,20839.78082,84181.24658,679.1643836,29.61643836,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,6136986.301,7753424.658,1068493.151,21561643.84,0,0,0,0,0.0,617.9726027,5771.219178,679.1643836,29.56164384,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,12250000.0,22000000.0,8000000.0,58656250.0,0,0,0,0,0.0,525584.0781,1394943.172,120583.0938,10860.26563,187500.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,5369863.014,6767123.288,958904.1096,18931506.85,0,0,0,0,0.0,3101.465753,7848.369863,679.1643836,29.5890411,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,13968750.0,23343750.0,8625000.0,64687500.0,0,0,0,0,0.0,1752004.391,3199841.719,113046.7031,10181.875,531250.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,17808219.18,22410958.9,3205479.452,62027397.26,0,0,0,0,0.0,11593.38356,19341.35616,679.1643836,29.61643836,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,0.0,0.0,27397.26027,109589.0411,0,0,0,0,0.0,198.0273973,4249.808219,679.1643836,29.56164384,0.0,0.5491
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10343750.0,17875000.0,7468750.0,47718750.0,0,0,0,0,0.0,170100.5156,623023.7656,116814.9375,10521.0625,93750.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,17753424.66,22575342.47,3287671.233,62301369.86,0,0,0,0,0.0,16248.43836,45527.54795,679.1643836,29.61643836,27397.26027,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4328767.123,5424657.534,767123.2877,14958904.11,0,0,0,0,0.0,386.1917808,4742.30137,679.1643836,29.57534247,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,15218750.0,23875000.0,9000000.0,66562500.0,0,0,0,0,0.0,582694.2813,1548866.828,116814.8594,10521.04688,500000.0,0.235463122
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,1479452.055,1863013.699,301369.863,5205479.452,0,0,0,0,0.0,1573.123288,6647.082192,679.1643836,29.56164384,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,17312500.0,26875000.0,9375000.0,76750000.0,0,0,0,0,0.0,1665590.781,3187083.0,113046.7188,10181.875,406250.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,10082191.78,12630136.99,1808219.178,34986301.37,0,0,0,0,0.0,3916.082192,13869.60274,679.1643836,29.5890411,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,4383561.644,5534246.575,794520.5479,15205479.45,0,0,0,0,0.0,221.2054795,5118.60274,679.1643836,29.57534247,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,11531250.0,19906250.0,8000000.0,53093750.0,0,0,0,0,0.0,171894.6406,664410.2031,120583.0938,10860.28125,562500.0,0.27455
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,27835616.44,35150684.93,5178082.192,97397260.27,0,0,0,0,0.0,13782.52055,29764.57534,679.1643836,29.63013699,0.0,0.824474474
1.3500903,0.0,0.0,0.10888297,0.0,0.0,0.0,0.0,0.0,0.008886973,0.0,1.2028078,0.28428343,0.7387715,0.005434109,1,0.0,27397.26027,0.0,109589.0411,0,0,0,0,0.0,725.4246575,3896.328767,679.1643836,29.57534247,27397.26027,0.824474474
